state,year,candidate,party_simplified,party_detailed,candidatevotes,totalvotes
MISSOURI,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,43151,2757323
MISSOURI,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,7936,2757323
MONTANA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,267928,484048
MONTANA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,201839,484048
MONTANA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,14165,484048
NEBRASKA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,475064,794379
NEBRASKA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,302081,794379
NEBRASKA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,11109,794379
NEVADA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,531373,1014918
NEVADA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,463567,1014918
NEVADA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,10968,1014918
NEVADA,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,INDEPENDENT AMERICAN,3240,1014918
NEW HAMPSHIRE,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,369561,710972
NEW HAMPSHIRE,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,329918,710972
NEW HAMPSHIRE,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,8212,710972
NEW HAMPSHIRE,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,708,710972
NEW JERSEY,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,2122786,3638499
NEW JERSEY,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,1478088,3638499
NEW JERSEY,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,21035,3638499
NEW JERSEY,2012,"STEIN, JILL",OTHER,GREEN,9886,3638499
NEW JERSEY,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,2063,3638499
NEW JERSEY,2012,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,JUSTICE,1723,3638499
NEW JERSEY,2012,"BOSS, JEFFERY",OTHER,NSA DID 911,1024,3638499
NEW JERSEY,2012,"HARRIS, JAMES",OTHER,SOCIALIST WORKERS,709,3638499
NEW JERSEY,2012,"MILLER, MERLIN",OTHER,AMERICAN THIRD POSITION,664,3638499
NEW JERSEY,2012,"LINDSAY, PETA",OTHER,SOCIALISM AND LIBERATION PARTY,521,3638499
NEW MEXICO,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,415335,783758
NEW MEXICO,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,335788,783758
NEW MEXICO,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,27788,783758
NEW MEXICO,2012,"STEIN, JILL",OTHER,GREEN,2691,783758
NEW MEXICO,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,982,783758
NEW YORK,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,4324228,7116784
NEW YORK,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,2223397,7116784
NEW YORK,2012,"ROMNEY, MITT",OTHER,CONSERVATIVE,262035,7116784
NEW YORK,2012,"OBAMA, BARACK H.",OTHER,WORKING FAMILIES,147643,7116784
NEW YORK,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,47092,7116784
NEW YORK,2012,"STEIN, JILL",OTHER,GREEN,39856,7116784
NEW YORK,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,6270,7116784
NEW YORK,2012,"LINDSAY, PETA",OTHER,SOCIALISM AND LIBERATION PARTY,2039,7116784
NORTH CAROLINA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,2270395,4505372
NORTH CAROLINA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,2178391,4505372
NORTH CAROLINA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,44515,4505372
NORTH DAKOTA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,188320,322932
NORTH DAKOTA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,124966,322932
NORTH DAKOTA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,5238,322932
NORTH DAKOTA,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,1186,322932
NORTH DAKOTA,2012,"STEIN, JILL",OTHER,GREEN,1362,322932
OHIO,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,2827621,5580822
OHIO,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,2661407,5580822
OHIO,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,49493,5580822
OHIO,2012,"STEIN, JILL",OTHER,GREEN,18574,5580822
OHIO,2012,"DUNCAN, RICHARD",OTHER,INDEPENDENT,12502,5580822
OHIO,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,8151,5580822
OHIO,2012,"ALEXANDER, STEWART",OTHER,SOCIALIST,2967,5580822
OKLAHOMA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,891325,1334872
OKLAHOMA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,443547,1334872
OREGON,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,970488,1789270
OREGON,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,754175,1789270
OREGON,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,24089,1789270
OREGON,2012,"STEIN, JILL",OTHER,PACIFIC GREEN,19427,1789270
OREGON,2012,"CHRISTENSEN, WILL",OTHER,CONSTITUTION PARTY,4432,1789270
OREGON,2012,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,PROGRESSIVE,3384,1789270
PENNSYLVANIA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,2990274,5742040
PENNSYLVANIA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,2680434,5742040
PENNSYLVANIA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,49991,5742040
PENNSYLVANIA,2012,"STEIN, JILL",OTHER,GREEN,21341,5742040
RHODE ISLAND,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,279677,446049
RHODE ISLAND,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,157204,446049
RHODE ISLAND,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,4388,446049
RHODE ISLAND,2012,"STEIN, JILL",OTHER,GREEN,2421,446049
RHODE ISLAND,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,430,446049
RHODE ISLAND,2012,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,JUSTICE,416,446049
RHODE ISLAND,2012,"LINDSAY, PETA",OTHER,SOCIALISM AND LIBERATION PARTY,132,446049
SOUTH CAROLINA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,1071645,1964118
SOUTH CAROLINA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,865941,1964118
SOUTH CAROLINA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,16321,1964118
SOUTH CAROLINA,2012,"STEIN, JILL",OTHER,GREEN,5446,1964118
SOUTH CAROLINA,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,4765,1964118
SOUTH DAKOTA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,210610,363815
SOUTH DAKOTA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,145039,363815
SOUTH DAKOTA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,5795,363815
SOUTH DAKOTA,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,2371,363815
TENNESSEE,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,1462330,2458577
TENNESSEE,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,960709,2458577
TENNESSEE,2012,"STEIN, JILL",OTHER,GREEN,6515,2458577
TENNESSEE,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,6022,2458577
TEXAS,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,4569843,7993851
TEXAS,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,3308124,7993851
TEXAS,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,88580,7993851
TEXAS,2012,"STEIN, JILL",OTHER,GREEN,24657,7993851
UTAH,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,740600,1017440
UTAH,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,251813,1017440
UTAH,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,12572,1017440
UTAH,2012,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,JUSTICE,5335,1017440
UTAH,2012,"STEIN, JILL",OTHER,GREEN,3817,1017440
UTAH,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,2871,1017440
VERMONT,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,199239,299290
VERMONT,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,92698,299290
VERMONT,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,3487,299290
VERMONT,2012,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,JUSTICE,1128,299290
VERMONT,2012,"LINDSAY, PETA",OTHER,SOCIALISM AND LIBERATION PARTY,695,299290
VIRGINIA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,1971820,3854489
VIRGINIA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,1822522,3854489
VIRGINIA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,31216,3854489
VIRGINIA,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,13058,3854489
VIRGINIA,2012,"STEIN, JILL",OTHER,GREEN,8627,3854489
WASHINGTON,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,1755396,3125516
WASHINGTON,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,1290670,3125516
WASHINGTON,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,42202,3125516
WASHINGTON,2012,"STEIN, JILL",OTHER,GREEN,20928,3125516
WASHINGTON,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,8851,3125516
WASHINGTON,2012,"ANDERSON, ROSS CARL """"ROCKY""""",OTHER,JUSTICE,4946,3125516
WASHINGTON,2012,"LINDSAY, PETA",OTHER,SOCIALISM AND LIBERATION PARTY,1318,3125516
WASHINGTON,2012,"HARRIS, JAMES",OTHER,SOCIALIST WORKERS,1205,3125516
WEST VIRGINIA,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,417655,670438
WEST VIRGINIA,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,238269,670438
WEST VIRGINIA,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,6302,670438
WEST VIRGINIA,2012,"STEIN, JILL",OTHER,MOUNTAIN PARTY,4406,670438
WISCONSIN,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,1620985,3071434
WISCONSIN,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,1410966,3071434
WISCONSIN,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,4930,3071434
WYOMING,2012,"ROMNEY, MITT",REPUBLICAN,REPUBLICAN,170962,250701
WYOMING,2012,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,69286,250701
WYOMING,2012,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,5326,250701
WYOMING,2012,"GOODE, VIRGIL HAMLIN, JR.",OTHER,CONSTITUTION PARTY,1452,250701
ALABAMA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1318255,2123372
ALABAMA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,729547,2123372
ALABAMA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,44467,2123372
ALABAMA,2016,"STEIN, JILL",OTHER,GREEN,9391,2123372
ALASKA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,163387,318608
ALASKA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,116454,318608
ALASKA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,18725,318608
ALASKA,2016,"STEIN, JILL",OTHER,GREEN,5735,318608
ALASKA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,3866,318608
ALASKA,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,NO PARTY AFFILIATION,1240,318608
ARIZONA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1252401,2573165
ARIZONA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1161167,2573165
ARIZONA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,106327,2573165
ARIZONA,2016,"STEIN, JILL",OTHER,GREEN,34345,2573165
ARIZONA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,1058,2573165
ARIZONA,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,29,2573165
ARIZONA,2016,"TITTLE, SHEILA """"SAMM""""",OTHER,WE THE PEOPLE,12,2573165
ARKANSAS,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,684872,1130635
ARKANSAS,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,380494,1130635
ARKANSAS,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,29829,1130635
ARKANSAS,2016,"MCMULLIN, EVAN",OTHER,BETTER FOR AMERICA,13255,1130635
ARKANSAS,2016,"STEIN, JILL",OTHER,GREEN,9473,1130635
ARKANSAS,2016,"HEDGES, JIM",OTHER,PROHIBITION,4709,1130635
ARKANSAS,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,4613,1130635
ARKANSAS,2016,"KAHN, LYNN S.",OTHER,INDEPENDENT,3390,1130635
CALIFORNIA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,8753788,14181595
CALIFORNIA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,4483810,14181595
CALIFORNIA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,478500,14181595
CALIFORNIA,2016,"STEIN, JILL",OTHER,GREEN,278657,14181595
CALIFORNIA,2016,"LA RIVA, GLORIA ESTELLA",OTHER,PEACE & FREEDOM,66101,14181595
COLORADO,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1338870,2780220
COLORADO,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1202484,2780220
COLORADO,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,144121,2780220
COLORADO,2016,"STEIN, JILL",OTHER,GREEN,38437,2780220
COLORADO,2016,SCATTERING,OTHER,UNAFFILIATED,31485,2780220
COLORADO,2016,"CASTLE, DARRELL L.",OTHER,AMERICAN CONSTITUTION PARTY,11699,2780220
COLORADO,2016,"KENISTON, CHRIS",OTHER,VETERANS PARTY OF AMERICA,5028,2780220
COLORADO,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,1255,2780220
COLORADO,2016,"KOPITKE, KYLE KENLEY",OTHER,INDEPENDENT AMERICAN,1096,2780220
COLORADO,2016,"MALDONADO, JOSEPH ALLEN",OTHER,INDEPENDENT PEOPLE OF COLORADO,872,2780220
COLORADO,2016,"MATUREN, MICHAEL A.",OTHER,AMERICAN SOLIDARITY PARTY,862,2780220
COLORADO,2016,"SILVA, ROD",OTHER,NUTRITION PARTY,751,2780220
COLORADO,2016,"HOEFLING, TOM",OTHER,AMERICA'S PARTY,710,2780220
COLORADO,2016,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,531,2780220
COLORADO,2016,"KENNEDY, ALYSON",OTHER,SOCIALIST WORKERS,452,2780220
COLORADO,2016,"KOTLIKOFF, LAURENCE",OTHER,KOTLIKOFF FOR PRESIDENT,392,2780220
COLORADO,2016,"LYTTLE, BRADFORD",OTHER,NONVIOLENT RESISTANCE/PACIFIST,382,2780220
COLORADO,2016,"ATWOOD, FRANK",OTHER,APPROVAL VOTING PARTY,337,2780220
COLORADO,2016,"EMIDIO """"MIMI"""", SOLTYSIK",OTHER,SOCIALIST PARTY USA,271,2780220
COLORADO,2016,"HEDGES, JAMES",OTHER,PROHIBITION,185,2780220
CONNECTICUT,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,897572,1644920
CONNECTICUT,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,673215,1644920
CONNECTICUT,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,48676,1644920
CONNECTICUT,2016,"STEIN, JILL",OTHER,GREEN,22841,1644920
DELAWARE,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,235603,441590
DELAWARE,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,185127,441590
DELAWARE,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,14757,441590
DELAWARE,2016,"STEIN, JILL",OTHER,GREEN,6103,441590
DISTRICT OF COLUMBIA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,282830,312575
DISTRICT OF COLUMBIA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,12723,312575
DISTRICT OF COLUMBIA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,4906,312575
DISTRICT OF COLUMBIA,2016,"STEIN, JILL",OTHER,GREEN,4258,312575
FLORIDA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,4617886,9420039
FLORIDA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,4504975,9420039
FLORIDA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,207043,9420039
FLORIDA,2016,"STEIN, JILL",OTHER,GREEN,64399,9420039
FLORIDA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,16475,9420039
FLORIDA,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,REFORM PARTY,9108,9420039
GEORGIA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2089104,4114732
GEORGIA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1877963,4114732
GEORGIA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,125306,4114732
HAWAII,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,266891,437664
HAWAII,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,128847,437664
HAWAII,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,15954,437664
HAWAII,2016,"STEIN, JILL",OTHER,GREEN,12737,437664
HAWAII,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,4508,437664
IDAHO,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,409055,690255
IDAHO,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,189765,690255
IDAHO,2016,"MCMULLIN, EVAN",OTHER,INDEPENDENT,60748,690255
IDAHO,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,28331,690255
IDAHO,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,2356,690255
ILLINOIS,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,3090729,5536424
ILLINOIS,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2146015,5536424
ILLINOIS,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,209596,5536424
ILLINOIS,2016,"STEIN, JILL",OTHER,GREEN,76802,5536424
INDIANA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1557286,2734958
INDIANA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1033126,2734958
INDIANA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,133993,2734958
INDIANA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,1937,2734958
INDIANA,2016,"EMIDIO """"MIMI"""", SOLTYSIK",OTHER,SOCIALIST PARTY USA,57,2734958
IOWA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,800983,1565580
IOWA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,653669,1565580
IOWA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,59186,1565580
IOWA,2016,"MCMULLIN, EVAN",OTHER,NOMINATED BY PETITION,12366,1565580
IOWA,2016,"STEIN, JILL",OTHER,GREEN,11479,1565580
IOWA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,5335,1565580
IOWA,2016,"KAHN, LYNN S.",OTHER,NEW INDEPENDENT PARTY IOWA,2247,1565580
IOWA,2016,"VACEK, DAN",OTHER,LEGAL MARIJUANA NOW,2246,1565580
IOWA,2016,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,323,1565580
KANSAS,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,671018,1184402
KANSAS,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,427005,1184402
KANSAS,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,55406,1184402
KANSAS,2016,"STEIN, JILL",OTHER,INDEPENDENT,23506,1184402
KENTUCKY,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1202971,1924149
KENTUCKY,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,628854,1924149
KENTUCKY,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,53752,1924149
KENTUCKY,2016,"MCMULLIN, EVAN",OTHER,INDEPENDENT,22780,1924149
KENTUCKY,2016,"STEIN, JILL",OTHER,GREEN,13913,1924149
KENTUCKY,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,1128,1924149
LOUISIANA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1178638,2029032
LOUISIANA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,780154,2029032
LOUISIANA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,37978,2029032
LOUISIANA,2016,"STEIN, JILL",OTHER,GREEN,14031,2029032
MAINE,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,357735,771892
MAINE,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,335593,771892
MAINE,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,38105,771892
MAINE,2016,"STEIN, JILL",OTHER,GREEN,14251,771892
MARYLAND,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1677928,2781446
MARYLAND,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,943169,2781446
MARYLAND,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,79605,2781446
MARYLAND,2016,"STEIN, JILL",OTHER,GREEN,35945,2781446
MARYLAND,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,259,2781446
MARYLAND,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,78,2781446
MASSACHUSETTS,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1995196,3378821
MASSACHUSETTS,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1090893,3378821
MASSACHUSETTS,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,138018,3378821
MASSACHUSETTS,2016,"STEIN, JILL",OTHER,GREEN,47661,3378821
MICHIGAN,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,2279543,4799284
MICHIGAN,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,2268839,4799284
MICHIGAN,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,172136,4799284
MICHIGAN,2016,"STEIN, JILL",OTHER,GREEN,51463,4799284
MICHIGAN,2016,"CASTLE, DARRELL L.",OTHER,U.S. TAXPAYERS PARTY,16139,4799284
MICHIGAN,2016,"EMIDIO """"MIMI"""", SOLTYSIK",OTHER,NATURAL LAW,2209,4799284
MINNESOTA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1367705,2944782
MINNESOTA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1322949,2944782
MINNESOTA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,112972,2944782
MINNESOTA,2016,"MCMULLIN, EVAN",OTHER,INDEPENDENCE,53075,2944782
MINNESOTA,2016,"STEIN, JILL",OTHER,GREEN,36986,2944782
MINNESOTA,2016,"VACEK, DAN",OTHER,LEGAL MARIJUANA NOW,11291,2944782
MINNESOTA,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,9456,2944782
MINNESOTA,2016,"KENNEDY, ALYSON",OTHER,SOCIALIST WORKERS,1671,2944782
MINNESOTA,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,1430,2944782
MISSISSIPPI,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,700714,1209357
MISSISSIPPI,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,485131,1209357
MISSISSIPPI,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,14435,1209357
MISSISSIPPI,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,3987,1209357
MISSISSIPPI,2016,"STEIN, JILL",OTHER,GREEN,3731,1209357
MISSISSIPPI,2016,"HEDGES, JAMES",OTHER,PROHIBITION,715,1209357
MISSISSIPPI,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,644,1209357
MISSOURI,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,1594511,2808605
MISSOURI,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,1071068,2808605
MISSOURI,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,97359,2808605
MISSOURI,2016,"STEIN, JILL",OTHER,GREEN,25419,2808605
MISSOURI,2016,"CASTLE, DARRELL L.",OTHER,CONSTITUTION PARTY,13092,2808605
MONTANA,2016,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,279240,494526
MONTANA,2016,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,177709,494526
MONTANA,2016,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,28037,494526
MONTANA,2016,"STEIN, JILL",OTHER,GREEN,7970,494526
MONTANA,2016,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,AMERICAN DELTA PARTY,1570,494526
